,street_name,total_count,lat,lng
0,"01 AV, San Diego, CA",18010.0,32.7169643,-117.1700668
1,"01 AV, San Diego, CA",20060.0,32.7169643,-117.1700668
2,"01 AV, San Diego, CA",19597.0,32.7169643,-117.1700668
3,"01 AV, San Diego, CA",2298.0,32.7169643,-117.1700668
4,"01 AV, San Diego, CA",15625.0,32.7169643,-117.1700668
5,"01 AV, San Diego, CA",13569.0,32.7169643,-117.1700668
6,"01 AV, San Diego, CA",13389.0,32.7169643,-117.1700668
7,"01 AV, San Diego, CA",13995.0,32.7169643,-117.1700668
8,"01 AV, San Diego, CA",27450.0,32.7169643,-117.1700668
9,"01 AV, San Diego, CA",22345.0,32.7169643,-117.1700668
10,"01 AV, San Diego, CA",18742.0,32.7169643,-117.1700668
11,"01 AV, San Diego, CA",24463.0,32.7169643,-117.1700668
12,"01 AV, San Diego, CA",25715.0,32.7169643,-117.1700668
13,"01 AV, San Diego, CA",16482.0,32.7169643,-117.1700668
14,"01 AV, San Diego, CA",10410.0,32.7169643,-117.1700668
15,"01 AV, San Diego, CA",12905.0,32.7169643,-117.1700668
16,"01 AV, San Diego, CA",11278.0,32.7169643,-117.1700668
17,"01 AV, San Diego, CA",3920.0,32.7169643,-117.1700668
18,"01 AV, San Diego, CA",3285.0,32.7169643,-117.1700668
19,"01 AV, San Diego, CA",3414.0,32.7169643,-117.1700668
20,"01 AV, San Diego, CA",3419.0,32.7169643,-117.1700668
21,"01 AV, San Diego, CA",3477.0,32.7169643,-117.1700668
22,"01 AV, San Diego, CA",3474.0,32.7169643,-117.1700668
23,"01 AV, San Diego, CA",11148.0,32.7169643,-117.1700668
24,"01 AV, San Diego, CA",11421.0,32.7169643,-117.1700668
25,"01 AV, San Diego, CA",10003.0,32.7169643,-117.1700668
26,"01 AV, San Diego, CA",10774.0,32.7169643,-117.1700668
27,"01 AV, San Diego, CA",3820.0,32.7169643,-117.1700668
28,"01 AV, San Diego, CA",4068.0,32.7169643,-117.1700668
29,"01 AV, San Diego, CA",3552.0,32.7169643,-117.1700668
30,"01 AV, San Diego, CA",3355.0,32.7169643,-117.1700668
31,"01 AV, San Diego, CA",4770.0,32.7169643,-117.1700668
32,"01 AV, San Diego, CA",5690.0,32.7169643,-117.1700668
33,"01 AV, San Diego, CA",6315.0,32.7169643,-117.1700668
34,"01 AV, San Diego, CA",6505.0,32.7169643,-117.1700668
35,"01 AV, San Diego, CA",5067.0,32.7169643,-117.1700668
36,"01 AV, San Diego, CA",4703.0,32.7169643,-117.1700668
37,"01 AV, San Diego, CA",5100.0,32.7169643,-117.1700668
38,"01 AV, San Diego, CA",7290.0,32.7169643,-117.1700668
39,"01 AV, San Diego, CA",3220.0,32.7169643,-117.1700668
40,"01 AV, San Diego, CA",4447.0,32.7169643,-117.1700668
41,"01 AV, San Diego, CA",5262.0,32.7169643,-117.1700668
42,"01 AV, San Diego, CA",9770.0,32.7169643,-117.1700668
43,"01 AV, San Diego, CA",10285.0,32.7169643,-117.1700668
44,"01 AV, San Diego, CA",12170.0,32.7169643,-117.1700668
45,"01 AV, San Diego, CA",10395.0,32.7169643,-117.1700668
46,"01 AV, San Diego, CA",526.0,32.7169643,-117.1700668
47,"01 AV, San Diego, CA",526.0,32.7169643,-117.1700668
48,"01 AV, San Diego, CA",5770.0,32.7169643,-117.1700668
49,"01 AV, San Diego, CA",1010.0,32.7169643,-117.1700668
50,"01 AV, San Diego, CA",5316.0,32.7169643,-117.1700668
51,"01 AV, San Diego, CA",4534.0,32.7169643,-117.1700668
52,"01 AV, San Diego, CA",5783.0,32.7169643,-117.1700668
53,"01 AV, San Diego, CA",7460.0,32.7169643,-117.1700668
54,"01 AV, San Diego, CA",8040.0,32.7169643,-117.1700668
55,"01 AV, San Diego, CA",7525.0,32.7169643,-117.1700668
56,"01 AV, San Diego, CA",7782.0,32.7169643,-117.1700668
57,"01 AV, San Diego, CA",8096.0,32.7169643,-117.1700668
58,"01 AV, San Diego, CA",7715.0,32.7169643,-117.1700668
59,"01 AV, San Diego, CA",8295.0,32.7169643,-117.1700668
60,"01 AV, San Diego, CA",10500.0,32.7169643,-117.1700668
61,"01 AV, San Diego, CA",10975.0,32.7169643,-117.1700668
62,"01 AV, San Diego, CA",9051.0,32.7169643,-117.1700668
63,"01 AV, San Diego, CA",7609.0,32.7169643,-117.1700668
64,"01 AV, San Diego, CA",15520.0,32.7169643,-117.1700668
65,"01 AV, San Diego, CA",15890.0,32.7169643,-117.1700668
66,"01 AV, San Diego, CA",16050.0,32.7169643,-117.1700668
67,"01 AV, San Diego, CA",13708.0,32.7169643,-117.1700668
68,"01 AV, San Diego, CA",5423.0,32.7169643,-117.1700668
69,"01 AV, San Diego, CA",4861.0,32.7169643,-117.1700668
70,"01 AV, San Diego, CA",6050.0,32.7169643,-117.1700668
71,"01 AV, San Diego, CA",5580.0,32.7169643,-117.1700668
72,"01 AV, San Diego, CA",5974.0,32.7169643,-117.1700668
73,"01 AV, San Diego, CA",5547.0,32.7169643,-117.1700668
74,"01 AV, San Diego, CA",9299.0,32.7169643,-117.1700668
75,"01 AV, San Diego, CA",5400.0,32.7169643,-117.1700668
76,"01 AV, San Diego, CA",5240.0,32.7169643,-117.1700668
77,"01 AV, San Diego, CA",5305.0,32.7169643,-117.1700668
78,"01 AV, San Diego, CA",4833.0,32.7169643,-117.1700668
79,"01 AV, San Diego, CA",4874.0,32.7169643,-117.1700668
80,"02 AV, San Diego, CA",3630.0,32.7169643,-117.1700668
81,"02 AV, San Diego, CA",3090.0,32.7169643,-117.1700668
82,"02 AV, San Diego, CA",2690.0,32.7169643,-117.1700668
83,"02 AV, San Diego, CA",2803.0,32.7169643,-117.1700668
84,"02 AV, San Diego, CA",3118.0,32.7169643,-117.1700668
85,"02 AV, San Diego, CA",4090.0,32.7169643,-117.1700668
86,"02 AV, San Diego, CA",4230.0,32.7169643,-117.1700668
87,"02 AV, San Diego, CA",3737.0,32.7169643,-117.1700668
88,"02 AV, San Diego, CA",2923.0,32.7169643,-117.1700668
89,"02 AV, San Diego, CA",4130.0,32.7169643,-117.1700668
90,"02 AV, San Diego, CA",5180.0,32.7169643,-117.1700668
91,"02 AV, San Diego, CA",3905.0,32.7169643,-117.1700668
92,"02 AV, San Diego, CA",4265.0,32.7169643,-117.1700668
93,"03 AV, San Diego, CA",4710.0,32.7169643,-117.1700668
94,"03 AV, San Diego, CA",4540.0,32.7169643,-117.1700668
95,"03 AV, San Diego, CA",4259.0,32.7169643,-117.1700668
96,"03 AV, San Diego, CA",7130.0,32.7169643,-117.1700668
97,"03 AV, San Diego, CA",6810.0,32.7169643,-117.1700668
98,"03 AV, San Diego, CA",5819.0,32.7169643,-117.1700668
99,"03 AV, San Diego, CA",2310.0,32.7169643,-117.1700668
100,"03 AV, San Diego, CA",1985.0,32.7169643,-117.1700668
101,"03 AV, San Diego, CA",5060.0,32.7169643,-117.1700668
102,"03 AV, San Diego, CA",3824.0,32.7169643,-117.1700668
103,"03 AV, San Diego, CA",4230.0,32.7169643,-117.1700668
104,"03 AV, San Diego, CA",4480.0,32.7169643,-117.1700668
105,"03 AV, San Diego, CA",3619.0,32.7169643,-117.1700668
106,"03 AV, San Diego, CA",2172.0,32.7169643,-117.1700668
107,"03 AV, San Diego, CA",4031.0,32.7169643,-117.1700668
108,"03 AV, San Diego, CA",1660.0,32.7169643,-117.1700668
109,"03 AV, San Diego, CA",1573.0,32.7169643,-117.1700668
110,"03 AV, San Diego, CA",2567.0,32.7169643,-117.1700668
111,"03 AV, San Diego, CA",4180.0,32.7169643,-117.1700668
112,"03 AV, San Diego, CA",3730.0,32.7169643,-117.1700668
113,"03 AV, San Diego, CA",3180.0,32.7169643,-117.1700668
114,"03 AV, San Diego, CA",2433.0,32.7169643,-117.1700668
115,"03 AV, San Diego, CA",3207.0,32.7169643,-117.1700668
116,"04 AV, San Diego, CA",10990.0,32.7169643,-117.1700668
117,"04 AV, San Diego, CA",7786.0,32.7169643,-117.1700668
118,"04 AV, San Diego, CA",10460.0,32.7169643,-117.1700668
119,"04 AV, San Diego, CA",12009.0,32.7169643,-117.1700668
120,"04 AV, San Diego, CA",8570.0,32.7169643,-117.1700668
121,"04 AV, San Diego, CA",13290.0,32.7169643,-117.1700668
122,"04 AV, San Diego, CA",13760.0,32.7169643,-117.1700668
123,"04 AV, San Diego, CA",13031.0,32.7169643,-117.1700668
124,"04 AV, San Diego, CA",8830.0,32.7169643,-117.1700668
125,"04 AV, San Diego, CA",8280.0,32.7169643,-117.1700668
126,"04 AV, San Diego, CA",10430.0,32.7169643,-117.1700668
127,"04 AV, San Diego, CA",7159.0,32.7169643,-117.1700668
128,"04 AV, San Diego, CA",10500.0,32.7169643,-117.1700668
129,"04 AV, San Diego, CA",8980.0,32.7169643,-117.1700668
130,"04 AV, San Diego, CA",10050.0,32.7169643,-117.1700668
131,"04 AV, San Diego, CA",8790.0,32.7169643,-117.1700668
132,"04 AV, San Diego, CA",7487.0,32.7169643,-117.1700668
133,"04 AV, San Diego, CA",8196.0,32.7169643,-117.1700668
134,"04 AV, San Diego, CA",14350.0,32.7169643,-117.1700668
135,"04 AV, San Diego, CA",10255.0,32.7169643,-117.1700668
136,"04 AV, San Diego, CA",12542.0,32.7169643,-117.1700668
137,"04 AV, San Diego, CA",12960.0,32.7169643,-117.1700668
138,"04 AV, San Diego, CA",11090.0,32.7169643,-117.1700668
139,"04 AV, San Diego, CA",9105.0,32.7169643,-117.1700668
140,"04 AV, San Diego, CA",9124.0,32.7169643,-117.1700668
141,"04 AV, San Diego, CA",9566.0,32.7169643,-117.1700668
142,"04 AV, San Diego, CA",9805.0,32.7169643,-117.1700668
143,"04 AV, San Diego, CA",9030.0,32.7169643,-117.1700668
144,"04 AV, San Diego, CA",10732.0,32.7169643,-117.1700668
145,"04 AV, San Diego, CA",9333.0,32.7169643,-117.1700668
146,"04 AV, San Diego, CA",14480.0,32.7169643,-117.1700668
147,"04 AV, San Diego, CA",13800.0,32.7169643,-117.1700668
148,"04 AV, San Diego, CA",14095.0,32.7169643,-117.1700668
149,"04 AV, San Diego, CA",13209.0,32.7169643,-117.1700668
150,"04 AV, San Diego, CA",7790.0,32.7169643,-117.1700668
151,"04 AV, San Diego, CA",9205.0,32.7169643,-117.1700668
152,"04 AV, San Diego, CA",6948.0,32.7169643,-117.1700668
153,"04 AV, San Diego, CA",6223.0,32.7169643,-117.1700668
154,"04 AV, San Diego, CA",6600.0,32.7169643,-117.1700668
155,"04 AV, San Diego, CA",4925.0,32.7169643,-117.1700668
156,"04 AV, San Diego, CA",2887.0,32.7169643,-117.1700668
157,"04 AV, San Diego, CA",4542.0,32.7169643,-117.1700668
158,"04 AV, San Diego, CA",5100.0,32.7169643,-117.1700668
159,"04 AV, San Diego, CA",4710.0,32.7169643,-117.1700668
160,"04 AV, San Diego, CA",5680.0,32.7169643,-117.1700668
161,"04 AV, San Diego, CA",4465.0,32.7169643,-117.1700668
162,"04 AV, San Diego, CA",4176.0,32.7169643,-117.1700668
163,"04 AV, San Diego, CA",7400.0,32.7169643,-117.1700668
164,"04 AV, San Diego, CA",8095.0,32.7169643,-117.1700668
165,"04 AV, San Diego, CA",7942.0,32.7169643,-117.1700668
166,"04 AV, San Diego, CA",6934.0,32.7169643,-117.1700668
167,"04 AV, San Diego, CA",7314.0,32.7169643,-117.1700668
168,"04 AV, San Diego, CA",11990.0,32.7169643,-117.1700668
169,"04 AV, San Diego, CA",9335.0,32.7169643,-117.1700668
170,"04 AV, San Diego, CA",11687.0,32.7169643,-117.1700668
171,"04 AV, San Diego, CA",10923.0,32.7169643,-117.1700668
172,"04 AV, San Diego, CA",6616.0,32.7169643,-117.1700668
173,"04 AV, San Diego, CA",6633.0,32.7169643,-117.1700668
174,"04 AV, San Diego, CA",8980.0,32.7169643,-117.1700668
175,"04 AV, San Diego, CA",6730.0,32.7169643,-117.1700668
176,"04 AV, San Diego, CA",7515.0,32.7169643,-117.1700668
177,"04 AV, San Diego, CA",6562.0,32.7169643,-117.1700668
178,"04 AV, San Diego, CA",6231.0,32.7169643,-117.1700668
179,"04 AV, San Diego, CA",6871.0,32.7169643,-117.1700668
180,"04 AV, San Diego, CA",6423.0,32.7169643,-117.1700668
181,"04 AV, San Diego, CA",9520.0,32.7169643,-117.1700668
182,"04 AV, San Diego, CA",10565.0,32.7169643,-117.1700668
183,"04 AV, San Diego, CA",9767.0,32.7169643,-117.1700668
184,"04 AV, San Diego, CA",8296.0,32.7169643,-117.1700668
185,"04 AV, San Diego, CA",10410.0,32.7169643,-117.1700668
186,"04 AV, San Diego, CA",8580.0,32.7169643,-117.1700668
187,"04 AV, San Diego, CA",8297.0,32.7169643,-117.1700668
188,"04 AV, San Diego, CA",5871.0,32.7169643,-117.1700668
189,"04 AV, San Diego, CA",7422.0,32.7169643,-117.1700668
190,"04 AV, San Diego, CA",7556.0,32.7169643,-117.1700668
191,"04 AV, San Diego, CA",13970.0,32.7169643,-117.1700668
192,"04 AV, San Diego, CA",12390.0,32.7169643,-117.1700668
193,"04 AV, San Diego, CA",17750.0,32.7169643,-117.1700668
194,"04 AV, San Diego, CA",10543.0,32.7169643,-117.1700668
195,"04 AV, San Diego, CA",11673.0,32.7169643,-117.1700668
196,"05 AV, San Diego, CA",13280.0,32.7169643,-117.1700668
197,"05 AV, San Diego, CA",11370.0,32.7169643,-117.1700668
198,"05 AV, San Diego, CA",12115.0,32.7169643,-117.1700668
199,"05 AV, San Diego, CA",11270.0,32.7169643,-117.1700668
200,"05 AV, San Diego, CA",11270.0,32.7169643,-117.1700668
201,"05 AV, San Diego, CA",13512.0,32.7169643,-117.1700668
202,"05 AV, San Diego, CA",10000.0,32.7169643,-117.1700668
203,"05 AV, San Diego, CA",12635.0,32.7169643,-117.1700668
204,"05 AV, San Diego, CA",11670.0,32.7169643,-117.1700668
205,"05 AV, San Diego, CA",11760.0,32.7169643,-117.1700668
206,"05 AV, San Diego, CA",11510.0,32.7169643,-117.1700668
207,"05 AV, San Diego, CA",10870.0,32.7169643,-117.1700668
208,"05 AV, San Diego, CA",7140.0,32.7169643,-117.1700668
209,"05 AV, San Diego, CA",23430.0,32.7169643,-117.1700668
210,"05 AV, San Diego, CA",22129.0,32.7169643,-117.1700668
211,"05 AV, San Diego, CA",12250.0,32.7169643,-117.1700668
212,"05 AV, San Diego, CA",11960.0,32.7169643,-117.1700668
213,"05 AV, San Diego, CA",12056.0,32.7169643,-117.1700668
214,"05 AV, San Diego, CA",11703.0,32.7169643,-117.1700668
215,"05 AV, San Diego, CA",12090.0,32.7169643,-117.1700668
216,"05 AV, San Diego, CA",10020.0,32.7169643,-117.1700668
217,"05 AV, San Diego, CA",9220.0,32.7169643,-117.1700668
218,"05 AV, San Diego, CA",8260.0,32.7169643,-117.1700668
219,"05 AV, San Diego, CA",7343.0,32.7169643,-117.1700668
220,"05 AV, San Diego, CA",7140.0,32.7169643,-117.1700668
221,"05 AV, San Diego, CA",7280.0,32.7169643,-117.1700668
222,"05 AV, San Diego, CA",7280.0,32.7169643,-117.1700668
223,"05 AV, San Diego, CA",8339.0,32.7169643,-117.1700668
224,"05 AV, San Diego, CA",8270.0,32.7169643,-117.1700668
225,"05 AV, San Diego, CA",7255.0,32.7169643,-117.1700668
226,"05 AV, San Diego, CA",8876.0,32.7169643,-117.1700668
227,"05 AV, San Diego, CA",8098.0,32.7169643,-117.1700668
228,"05 AV, San Diego, CA",9410.0,32.7169643,-117.1700668
229,"05 AV, San Diego, CA",10045.0,32.7169643,-117.1700668
230,"05 AV, San Diego, CA",9645.0,32.7169643,-117.1700668
231,"05 AV, San Diego, CA",8783.0,32.7169643,-117.1700668
232,"05 AV, San Diego, CA",9110.0,32.7169643,-117.1700668
233,"05 AV, San Diego, CA",6750.0,32.7169643,-117.1700668
234,"05 AV, San Diego, CA",9310.0,32.7169643,-117.1700668
235,"05 AV, San Diego, CA",5825.0,32.7169643,-117.1700668
236,"05 AV, San Diego, CA",7090.0,32.7169643,-117.1700668
237,"05 AV, San Diego, CA",5950.0,32.7169643,-117.1700668
238,"05 AV, San Diego, CA",5128.0,32.7169643,-117.1700668
239,"05 AV, San Diego, CA",10380.0,32.7169643,-117.1700668
240,"05 AV, San Diego, CA",9260.0,32.7169643,-117.1700668
241,"05 AV, San Diego, CA",9284.0,32.7169643,-117.1700668
242,"05 AV, San Diego, CA",8836.0,32.7169643,-117.1700668
243,"05 AV, San Diego, CA",9817.0,32.7169643,-117.1700668
244,"05 AV, San Diego, CA",7747.0,32.7169643,-117.1700668
245,"05 AV, San Diego, CA",6489.0,32.7169643,-117.1700668
246,"05 AV, San Diego, CA",8761.0,32.7169643,-117.1700668
247,"05 AV, San Diego, CA",8376.0,32.7169643,-117.1700668
248,"05 AV, San Diego, CA",6832.0,32.7169643,-117.1700668
249,"05 AV, San Diego, CA",9800.0,32.7169643,-117.1700668
250,"05 AV, San Diego, CA",8305.0,32.7169643,-117.1700668
251,"05 AV, San Diego, CA",7925.0,32.7169643,-117.1700668
252,"05 AV, San Diego, CA",5841.0,32.7169643,-117.1700668
253,"05 AV, San Diego, CA",5841.0,32.7169643,-117.1700668
254,"05 AV, San Diego, CA",7089.0,32.7169643,-117.1700668
255,"05 AV, San Diego, CA",11400.0,32.7169643,-117.1700668
256,"05 AV, San Diego, CA",12705.0,32.7169643,-117.1700668
257,"05 AV, San Diego, CA",9608.0,32.7169643,-117.1700668
258,"05 AV, San Diego, CA",9177.0,32.7169643,-117.1700668
259,"05 AV, San Diego, CA",8391.0,32.7169643,-117.1700668
260,"05 AV, San Diego, CA",9718.0,32.7169643,-117.1700668
261,"05 AV, San Diego, CA",12910.0,32.7169643,-117.1700668
262,"05 AV, San Diego, CA",11160.0,32.7169643,-117.1700668
263,"05 AV, San Diego, CA",10795.0,32.7169643,-117.1700668
264,"05 AV, San Diego, CA",8893.0,32.7169643,-117.1700668
265,"05 AV, San Diego, CA",8664.0,32.7169643,-117.1700668
266,"05 AV, San Diego, CA",9944.0,32.7169643,-117.1700668
267,"05 AV, San Diego, CA",9890.0,32.7169643,-117.1700668
268,"05 AV, San Diego, CA",9830.0,32.7169643,-117.1700668
269,"05 AV, San Diego, CA",9465.0,32.7169643,-117.1700668
270,"05 AV, San Diego, CA",8703.0,32.7169643,-117.1700668
271,"05 AV, San Diego, CA",11257.0,32.7169643,-117.1700668
272,"05 AV, San Diego, CA",8868.0,32.7169643,-117.1700668
273,"05 AV, San Diego, CA",10450.0,32.7169643,-117.1700668
274,"05 AV, San Diego, CA",10315.0,32.7169643,-117.1700668
275,"05 AV, San Diego, CA",9806.0,32.7169643,-117.1700668
276,"05 AV, San Diego, CA",9113.0,32.7169643,-117.1700668
277,"05 AV, San Diego, CA",9264.0,32.7169643,-117.1700668
278,"05 AV, San Diego, CA",11370.0,32.7169643,-117.1700668
279,"05 AV, San Diego, CA",13465.0,32.7169643,-117.1700668
280,"05 AV, San Diego, CA",8297.0,32.7169643,-117.1700668
281,"05 AV, San Diego, CA",8493.0,32.7169643,-117.1700668
282,"05 AV, San Diego, CA",7621.0,32.7169643,-117.1700668
283,"05 AV, San Diego, CA",7429.0,32.7169643,-117.1700668
284,"06 AV, San Diego, CA",9440.0,32.7169643,-117.1700668
285,"06 AV, San Diego, CA",8530.0,32.7169643,-117.1700668
286,"06 AV, San Diego, CA",8250.0,32.7169643,-117.1700668
287,"06 AV, San Diego, CA",20880.0,32.7169643,-117.1700668
288,"06 AV, San Diego, CA",20810.0,32.7169643,-117.1700668
289,"06 AV, San Diego, CA",18557.0,32.7169643,-117.1700668
290,"06 AV, San Diego, CA",11420.0,32.7169643,-117.1700668
291,"06 AV, San Diego, CA",11770.0,32.7169643,-117.1700668
292,"06 AV, San Diego, CA",10917.0,32.7169643,-117.1700668
293,"06 AV, San Diego, CA",9150.0,32.7169643,-117.1700668
294,"06 AV, San Diego, CA",10135.0,32.7169643,-117.1700668
295,"06 AV, San Diego, CA",7607.0,32.7169643,-117.1700668
296,"06 AV, San Diego, CA",19895.0,32.7169643,-117.1700668
297,"06 AV, San Diego, CA",17885.0,32.7169643,-117.1700668
298,"06 AV, San Diego, CA",16300.0,32.7169643,-117.1700668
299,"06 AV, San Diego, CA",14170.0,32.7169643,-117.1700668
300,"06 AV, San Diego, CA",12980.0,32.7169643,-117.1700668
301,"06 AV, San Diego, CA",17577.0,32.7169643,-117.1700668
302,"06 AV, San Diego, CA",17536.0,32.7169643,-117.1700668
303,"06 AV, San Diego, CA",17577.0,32.7169643,-117.1700668
304,"06 AV, San Diego, CA",7160.0,32.7169643,-117.1700668
305,"06 AV, San Diego, CA",8560.0,32.7169643,-117.1700668
306,"06 AV, San Diego, CA",6990.0,32.7169643,-117.1700668
307,"06 AV, San Diego, CA",7545.0,32.7169643,-117.1700668
308,"06 AV, San Diego, CA",8639.0,32.7169643,-117.1700668
309,"06 AV, San Diego, CA",10830.0,32.7169643,-117.1700668
310,"06 AV, San Diego, CA",10650.0,32.7169643,-117.1700668
311,"06 AV, San Diego, CA",10694.0,32.7169643,-117.1700668
312,"06 AV, San Diego, CA",7783.0,32.7169643,-117.1700668
313,"06 AV, San Diego, CA",10732.0,32.7169643,-117.1700668
314,"06 AV, San Diego, CA",11229.0,32.7169643,-117.1700668
315,"06 AV, San Diego, CA",11527.0,32.7169643,-117.1700668
316,"06 AV, San Diego, CA",8645.0,32.7169643,-117.1700668
317,"06 AV, San Diego, CA",9130.0,32.7169643,-117.1700668
318,"06 AV, San Diego, CA",8447.0,32.7169643,-117.1700668
319,"06 AV, San Diego, CA",10060.0,32.7169643,-117.1700668
320,"06 AV, San Diego, CA",10915.0,32.7169643,-117.1700668
321,"06 AV, San Diego, CA",10428.0,32.7169643,-117.1700668
322,"06 AV, San Diego, CA",9851.0,32.7169643,-117.1700668
323,"06 AV, San Diego, CA",28180.0,32.7169643,-117.1700668
324,"06 AV, San Diego, CA",5090.0,32.7169643,-117.1700668
325,"06 AV, San Diego, CA",5810.0,32.7169643,-117.1700668
326,"06 AV, San Diego, CA",5786.0,32.7169643,-117.1700668
327,"06 AV, San Diego, CA",10140.0,32.7169643,-117.1700668
328,"06 AV, San Diego, CA",11520.0,32.7169643,-117.1700668
329,"06 AV, San Diego, CA",12681.0,32.7169643,-117.1700668
330,"06 AV, San Diego, CA",12520.0,32.7169643,-117.1700668
331,"06 AV, San Diego, CA",14105.0,32.7169643,-117.1700668
332,"06 AV, San Diego, CA",17136.0,32.7169643,-117.1700668
333,"06 AV, San Diego, CA",6230.0,32.7169643,-117.1700668
334,"06 AV, San Diego, CA",5655.0,32.7169643,-117.1700668
335,"06 AV, San Diego, CA",7804.0,32.7169643,-117.1700668
336,"06 AV, San Diego, CA",4676.0,32.7169643,-117.1700668
337,"06 AV, San Diego, CA",14980.0,32.7169643,-117.1700668
338,"06 AV, San Diego, CA",13880.0,32.7169643,-117.1700668
339,"06 AV, San Diego, CA",14929.0,32.7169643,-117.1700668
340,"06 AV, San Diego, CA",16868.0,32.7169643,-117.1700668
341,"06 AV, San Diego, CA",18672.0,32.7169643,-117.1700668
342,"06 AV, San Diego, CA",22485.0,32.7169643,-117.1700668
343,"06 AV, San Diego, CA",20886.0,32.7169643,-117.1700668
344,"06 AV, San Diego, CA",22707.0,32.7169643,-117.1700668
345,"06 AV, San Diego, CA",14093.0,32.7169643,-117.1700668
346,"06 AV, San Diego, CA",24870.0,32.7169643,-117.1700668
347,"06 AV, San Diego, CA",27940.0,32.7169643,-117.1700668
348,"06 AV, San Diego, CA",22685.0,32.7169643,-117.1700668
349,"06 AV, San Diego, CA",28252.0,32.7169643,-117.1700668
350,"06 AV, San Diego, CA",24527.0,32.7169643,-117.1700668
351,"06 AV, San Diego, CA",30399.0,32.7169643,-117.1700668
352,"06 AV, San Diego, CA",36330.0,32.7169643,-117.1700668
353,"06 AV, San Diego, CA",36500.0,32.7169643,-117.1700668
354,"06 AV, San Diego, CA",36191.0,32.7169643,-117.1700668
355,"06 AV, San Diego, CA",39208.0,32.7169643,-117.1700668
356,"06 AV, San Diego, CA",37557.0,32.7169643,-117.1700668
357,"06 AV, San Diego, CA",34458.0,32.7169643,-117.1700668
358,"06 AV, San Diego, CA",36160.0,32.7169643,-117.1700668
359,"06 AV, San Diego, CA",36380.0,32.7169643,-117.1700668
360,"06 AV, San Diego, CA",38134.0,32.7169643,-117.1700668
361,"06 ST EX , San Diego, CA",34134.0,,
362,"07 AV, San Diego, CA",3160.0,32.7169643,-117.1700668
363,"07 AV, San Diego, CA",2658.0,32.7169643,-117.1700668
364,"07 AV, San Diego, CA",2060.0,32.7169643,-117.1700668
365,"07 AV, San Diego, CA",1689.0,32.7169643,-117.1700668
366,"07 AV, San Diego, CA",7680.0,32.7169643,-117.1700668
367,"07 AV, San Diego, CA",6840.0,32.7169643,-117.1700668
368,"07 AV, San Diego, CA",5515.0,32.7169643,-117.1700668
369,"07 AV, San Diego, CA",5830.0,32.7169643,-117.1700668
370,"07 AV, San Diego, CA",6170.0,32.7169643,-117.1700668
371,"07 AV, San Diego, CA",5795.0,32.7169643,-117.1700668
372,"07 AV, San Diego, CA",5275.0,32.7169643,-117.1700668
373,"07 AV, San Diego, CA",7159.0,32.7169643,-117.1700668
374,"08 AV, San Diego, CA",4110.0,32.7169643,-117.1700668
375,"08 AV, San Diego, CA",3498.0,32.7169643,-117.1700668
376,"08 AV, San Diego, CA",4200.0,32.7169643,-117.1700668
377,"08 AV, San Diego, CA",3942.0,32.7169643,-117.1700668
378,"08 AV, San Diego, CA",4515.0,32.7169643,-117.1700668
379,"08 AV, San Diego, CA",6465.0,32.7169643,-117.1700668
380,"08 AV, San Diego, CA",4075.0,32.7169643,-117.1700668
381,"08 AV, San Diego, CA",2995.0,32.7169643,-117.1700668
382,"08 AV, San Diego, CA",3905.0,32.7169643,-117.1700668
383,"08 AV, San Diego, CA",2343.0,32.7169643,-117.1700668
384,"08 AV, San Diego, CA",4160.0,32.7169643,-117.1700668
385,"08 AV, San Diego, CA",3050.0,32.7169643,-117.1700668
386,"08 AV, San Diego, CA",3129.0,32.7169643,-117.1700668
387,"08 AV, San Diego, CA",3160.0,32.7169643,-117.1700668
388,"08 AV, San Diego, CA",2674.0,32.7169643,-117.1700668
389,"08 AV, San Diego, CA",3970.0,32.7169643,-117.1700668
390,"08 AV, San Diego, CA",4200.0,32.7169643,-117.1700668
391,"08 AV, San Diego, CA",3330.0,32.7169643,-117.1700668
392,"08 AV, San Diego, CA",3108.0,32.7169643,-117.1700668
393,"08 AV, San Diego, CA",3875.0,32.7169643,-117.1700668
394,"09 AV, San Diego, CA",2625.0,32.7169643,-117.1700668
395,"09 AV, San Diego, CA",1714.0,32.7169643,-117.1700668
396,"09 AV, San Diego, CA",4160.0,32.7169643,-117.1700668
397,"09 AV, San Diego, CA",1542.0,32.7169643,-117.1700668
398,"09 AV, San Diego, CA",3830.0,32.7169643,-117.1700668
399,"09 AV, San Diego, CA",3605.0,32.7169643,-117.1700668
400,"09 AV, San Diego, CA",2685.0,32.7169643,-117.1700668
401,"09 AV, San Diego, CA",3770.0,32.7169643,-117.1700668
402,"09 AV, San Diego, CA",4110.0,32.7169643,-117.1700668
403,"09 AV, San Diego, CA",5326.0,32.7169643,-117.1700668
404,"09 AV, San Diego, CA",2680.0,32.7169643,-117.1700668
405,"09 AV, San Diego, CA",2228.0,32.7169643,-117.1700668
406,"09 AV, San Diego, CA",2610.0,32.7169643,-117.1700668
407,"09 AV, San Diego, CA",2003.0,32.7169643,-117.1700668
408,"09 AV, San Diego, CA",5760.0,32.7169643,-117.1700668
409,"09 AV, San Diego, CA",5131.0,32.7169643,-117.1700668
410,"10 AV, San Diego, CA",20710.0,32.7169643,-117.1700668
